Equipment_ID,Type,Site_ID,Check_In_Date,Check_Out_Date,Engine_Hours_Day,Idle_Hours_Day,Rental_Days,Last_Operator_ID,is_anomaly,anomaly_type
EQX1116,Loader,S003,2024-10-13,2024-10-15,9.1,6.9,2,OP127,0,none
EQX1015,Crane,S004,2024-03-05,2024-03-13,6.6,7.2,8,OP126,0,none
EQX1072,Crane,S010,2024-05-19,2024-05-27,4.3,0.0,8,OP135,0,none
EQX1188,Excavator,S010,2024-05-05,2024-05-24,5.5,1.4,19,OP139,0,none
EQX1054,Grader,S002,2025-10-17,2025-10-28,7.4,1.3,11,OP127,0,none
EQX1070,Crane,S002,2024-05-26,2024-05-31,5.2,0.0,5,OP108,0,none
EQX1217,Excavator,S005,2024-04-07,2024-04-21,3.3,4.9,14,OP122,0,none
EQX1145,Crane,S004,2024-02-24,2024-04-18,5.0,3.1,54,OP131,1,extended_rental
EQX1199,Excavator,S003,2024-02-20,2024-03-16,7.3,7.6,25,OP104,0,none
EQX1015,Crane,S012,2025-10-13,2025-10-22,8.3,4.9,9,OP136,0,none
EQX1025,Compactor,S010,2024-10-23,2024-10-25,3.3,0.6,2,OP118,0,none
EQX1125,Excavator,S005,2025-06-10,2025-06-28,3.4,3.9,18,OP111,0,none
EQX1095,Bulldozer,S007,2024-12-09,2025-01-01,4.8,2.5,23,OP101,0,none
EQX1081,Grader,S010,2024-07-19,2024-07-27,9.0,6.9,8,OP103,0,none
EQX1169,Bulldozer,S002,2024-04-11,2024-04-29,7.0,4.2,18,OP122,0,none
EQX1163,Bulldozer,S003,2024-09-07,2024-09-16,1.1,1.5,9,OP128,0,none
EQX1028,Excavator,S007,2025-03-26,2025-04-06,9.2,3.4,11,OP113,0,none
EQX1016,Bulldozer,S006,2024-09-19,2024-10-17,6.7,4.6,28,OP134,0,none
EQX1038,Crane,S007,2025-09-27,2025-10-02,6.1,2.4,5,OP107,0,none
EQX1143,Loader,S011,2025-03-24,2025-04-11,4.5,9.5,18,OP134,0,none
EQX1152,Loader,S012,2025-03-10,2025-03-24,17.8,15.3,14,OP114,1,impossible_hours
EQX1089,Excavator,S008,2024-07-09,2024-07-23,7.0,2.9,14,OP108,0,none
EQX1090,Crane,S012,2025-03-12,2025-05-20,6.1,5.1,69,OP131,1,extended_rental
EQX1037,Excavator,S008,2025-02-23,2025-03-07,10.1,4.5,12,OP124,0,none
EQX1122,Grader,S006,2025-06-10,2025-06-22,3.7,5.3,12,OP114,0,none
EQX1121,Grader,S006,2024-03-25,2024-04-04,6.4,7.0,10,OP109,0,none
EQX1065,Grader,S003,2025-03-31,2025-04-07,5.6,0.2,7,OP132,0,none
EQX1167,Compactor,S011,2025-05-02,2025-05-10,4.1,3.5,8,OP126,0,none
EQX1016,Bulldozer,S001,2025-03-11,2025-03-27,6.6,2.9,16,OP112,0,none
EQX1104,Loader,S012,2025-11-20,2025-11-29,8.0,6.8,9,OP109,0,none
EQX1143,Loader,S003,2025-08-07,2025-08-19,3.2,6.6,12,OP109,0,none
EQX1099,Excavator,S001,2024-04-30,2024-05-11,5.8,3.9,11,OP111,0,none
EQX1062,Crane,S010,2025-02-01,2025-02-09,3.9,7.0,8,OP103,0,none
EQX1016,Bulldozer,S011,2024-02-02,2024-02-15,9.6,6.6,13,OP127,0,none
EQX1063,Grader,S007,2025-12-14,2025-12-29,6.0,4.8,15,OP121,0,none
EQX1031,Compactor,S005,2025-05-10,2025-05-17,10.4,6.6,7,OP106,0,none
EQX1213,Excavator,S001,2024-05-07,2024-05-14,5.7,2.9,7,OP139,0,none
EQX1148,Crane,S006,2025-01-08,2025-01-13,7.8,2.7,5,OP134,0,none
EQX1185,Compactor,S006,2024-07-25,2024-08-03,6.3,3.4,9,OP127,0,none
EQX1177,Crane,S001,2024-04-26,2024-05-02,0.0,7.4,6,OP112,0,none
EQX1140,Excavator,S005,2024-12-18,2025-01-01,8.6,3.7,14,OP134,0,none
EQX1190,Bulldozer,S004,2024-05-21,2024-06-05,6.7,4.8,15,OP114,0,none
EQX1179,Loader,S001,2025-02-14,2025-02-26,6.2,0.0,12,OP104,0,none
EQX1182,Loader,S008,2024-04-06,2024-04-18,6.9,4.9,12,OP131,0,none
EQX1015,Crane,S010,2024-05-06,2024-05-10,4.2,2.0,4,OP138,0,none
EQX1019,Compactor,S007,2025-01-19,2025-01-27,8.4,1.8,8,OP114,0,none
EQX1015,Crane,S002,2024-07-20,2024-07-29,6.0,1.9,9,OP125,0,none
EQX1118,Compactor,S007,2025-07-08,2025-07-14,5.1,4.3,6,OP134,0,none
EQX1212,Grader,S006,2025-01-13,2025-01-22,3.1,7.3,9,OP113,0,none
EQX1006,Loader,S003,2024-07-17,2024-07-28,6.7,1.8,11,,1,no_operator
EQX1097,Bulldozer,S007,2025-03-17,2025-04-01,5.2,8.1,15,OP119,0,none
EQX1003,Loader,S009,2025-01-28,2025-02-13,5.6,0.0,16,OP103,0,none
EQX1109,Excavator,S005,2024-02-19,2024-03-08,6.6,9.9,18,OP113,0,none
EQX1126,Crane,S003,2025-05-24,2025-05-30,6.4,9.8,6,OP128,0,none
EQX1120,Grader,S010,2024-08-24,2024-09-01,5.8,6.1,8,OP109,0,none
EQX1169,Bulldozer,S004,2024-05-03,2024-05-21,6.9,0.7,18,OP128,0,none
EQX1118,Compactor,S009,2025-10-29,2025-11-05,7.5,0.7,7,OP114,0,none
EQX1108,Bulldozer,S005,2024-07-21,2024-08-03,6.6,3.6,13,OP104,0,none
EQX1026,Excavator,S012,2025-11-07,2025-11-27,4.9,4.7,20,OP110,0,none
EQX1217,Excavator,S003,2025-04-21,2025-05-03,6.6,1.8,12,OP116,0,none
EQX1208,Grader,S006,2025-01-02,2025-01-10,6.4,4.9,8,OP112,0,none
EQX1054,Grader,S007,2025-12-08,2025-12-16,9.8,0.0,8,OP133,0,none
EQX1020,Grader,S010,2024-11-27,2024-12-09,9.4,0.0,12,OP119,0,none
EQX1105,Compactor,S009,2024-10-10,2024-10-21,6.7,8.1,11,OP116,0,none
EQX1083,Compactor,S010,2024-05-22,2024-06-03,8.3,7.9,12,OP125,0,none
EQX1079,Grader,S008,2025-11-26,2025-12-04,3.6,0.2,8,OP124,0,none
EQX1202,Loader,S005,2025-11-09,2025-11-25,4.1,0.0,16,OP137,0,none
EQX1021,Compactor,S007,2024-04-12,2024-04-19,4.9,5.0,7,OP137,0,none
EQX1034,Bulldozer,S005,2024-11-23,2024-12-17,4.4,2.8,24,OP105,0,none
EQX1152,Loader,S008,2025-07-13,2025-07-24,7.2,3.6,11,OP131,0,none
EQX1008,Compactor,S006,2025-12-05,2025-12-12,2.2,5.3,7,OP101,0,none
EQX1172,Crane,S012,2024-12-31,2025-01-07,6.0,2.9,7,OP112,0,none
EQX1116,Loader,S005,2025-03-05,2025-03-13,6.5,9.4,8,OP136,0,none
EQX1198,Loader,S002,2024-09-04,2024-09-18,2.3,3.3,14,OP105,0,none
EQX1119,Crane,S012,2025-11-13,2025-11-22,3.1,2.2,9,OP110,0,none
EQX1180,Compactor,S007,2025-09-28,2025-10-06,4.4,4.0,8,OP131,0,none
EQX1203,Crane,S001,2024-11-22,2024-11-26,4.5,3.0,4,OP120,0,none
EQX1150,Excavator,S012,2024-06-30,2024-07-02,0.2,19.5,2,OP138,1,excessive_idle
EQX1174,Loader,S005,2025-11-28,2025-12-12,6.9,4.0,14,OP113,0,none
EQX1219,Loader,S002,2025-12-15,2025-12-24,1.7,4.2,9,OP124,0,none
EQX1093,Crane,S004,2025-03-11,2025-03-21,5.8,1.1,10,OP115,0,none
EQX1060,Excavator,S004,2025-04-17,2025-04-28,1.8,0.6,11,OP125,0,none
EQX1211,Grader,S006,2024-10-06,2024-10-15,2.1,0.0,9,OP136,0,none
EQX1216,Compactor,S006,2024-02-20,2024-02-28,9.2,0.3,8,OP126,0,none
EQX1023,Loader,S008,2025-03-07,2025-03-19,3.7,2.7,12,OP127,0,none
EQX1177,Crane,S003,2024-02-24,2024-02-28,6.1,3.2,4,OP104,0,none
EQX1123,Excavator,S009,2025-07-28,2025-08-11,5.9,4.1,14,OP130,0,none
EQX1103,Bulldozer,S009,2024-04-02,2024-04-27,5.2,3.4,25,OP110,0,none
EQX1207,Excavator,S005,2024-07-28,2024-08-12,7.9,0.0,15,OP114,0,none
EQX1038,Crane,S011,2024-05-01,2024-05-07,3.6,5.2,6,OP128,0,none
EQX1206,Bulldozer,S008,2025-10-02,2025-10-19,7.1,3.1,17,OP105,0,none
EQX1183,Crane,S012,2025-03-30,2025-04-06,5.9,2.8,7,OP125,0,none
EQX1080,Compactor,S006,2025-05-09,2025-05-12,6.1,1.6,3,OP120,0,none
EQX1135,Grader,S007,2024-01-30,2024-02-11,7.4,2.1,12,OP124,0,none
EQX1001,Compactor,,2025-04-03,2025-04-11,8.3,2.5,8,OP102,1,unassigned_site
EQX1218,Excavator,S009,2025-04-26,2025-05-11,4.7,2.7,15,OP135,0,none
EQX1126,Crane,S007,2024-04-27,2024-05-01,4.3,3.4,4,OP135,0,none
EQX1065,Grader,S010,2025-10-21,2025-10-30,7.9,4.5,9,OP106,0,none
EQX1192,Bulldozer,S008,2024-08-02,2024-08-09,6.4,4.3,7,OP131,0,none
EQX1092,Grader,S003,2025-07-27,2025-08-07,9.7,5.4,11,OP133,0,none
EQX1216,Compactor,,2025-05-22,2025-05-30,9.0,0.0,8,OP105,1,unassigned_site
EQX1018,Excavator,S004,2024-06-18,2024-07-03,5.8,3.1,15,OP117,0,none
EQX1097,Bulldozer,S008,2025-06-08,2025-06-19,8.8,3.5,11,OP116,0,none
EQX1066,Grader,S005,2024-10-01,2024-10-15,6.5,8.4,14,OP125,0,none
EQX1091,Excavator,S008,2024-02-18,2024-02-29,10.4,2.3,11,OP128,0,none
EQX1216,Compactor,S010,2024-08-22,2024-08-29,7.8,4.8,7,OP131,0,none
EQX1058,Grader,S010,2024-01-29,2024-02-15,6.3,2.9,17,OP128,0,none
EQX1096,Grader,S008,2025-03-31,2025-04-17,7.7,0.2,17,OP131,0,none
EQX1006,Loader,S009,2024-11-28,2024-12-08,6.0,0.0,10,OP136,0,none
EQX1141,Crane,S004,2025-04-13,2025-04-21,6.4,3.5,8,OP115,0,none
EQX1157,Bulldozer,S007,2024-01-15,2024-02-04,7.8,5.0,20,OP124,0,none
EQX1036,Excavator,S012,2025-05-20,2025-05-26,2.0,3.4,6,OP113,0,none
EQX1018,Excavator,S003,2024-09-07,2024-09-12,8.4,4.1,5,OP126,0,none
EQX1189,Compactor,S009,2024-01-22,2024-01-30,9.9,0.2,8,OP122,0,none
EQX1113,Bulldozer,S004,2025-03-12,2025-03-23,6.4,0.2,11,OP104,0,none
EQX1106,Compactor,S009,2025-10-12,2025-10-22,6.4,1.2,10,OP105,0,none
EQX1125,Excavator,S002,2024-12-21,2024-12-25,6.2,2.8,4,OP119,0,none
EQX1004,Grader,S004,2025-01-15,2025-01-18,1.6,0.5,3,OP108,0,none
EQX1170,Loader,S011,2025-09-22,2025-09-29,5.0,4.4,7,OP115,0,none
EQX1159,Compactor,S009,2024-11-22,2024-12-03,9.1,6.1,11,OP125,0,none
EQX1008,Compactor,S006,2024-06-05,2024-06-10,8.0,1.6,5,OP119,0,none
EQX1152,Loader,S011,2025-09-18,2025-09-28,1.8,2.0,10,OP115,0,none
EQX1190,Bulldozer,S005,2025-05-12,2025-05-22,8.4,2.0,10,OP136,0,none
EQX1073,Loader,S006,2025-03-23,2025-04-01,7.1,4.5,9,OP128,0,none
EQX1002,Crane,S001,2024-10-08,2024-10-13,5.6,6.9,5,OP121,0,none
EQX1139,Compactor,S011,2024-10-09,2024-10-18,9.5,4.1,9,OP108,0,none
EQX1087,Compactor,S005,2025-01-05,2025-01-14,6.2,0.0,9,OP125,0,none
EQX1179,Loader,S004,2024-03-18,2024-04-05,4.6,3.0,18,OP106,0,none
EQX1204,Excavator,S012,2025-09-18,2025-09-29,8.0,2.2,11,OP105,0,none
EQX1186,Grader,S002,2024-01-23,2024-02-05,10.5,5.8,13,OP120,0,none
EQX1197,Grader,S006,2024-12-24,2025-01-06,5.6,4.9,13,OP124,0,none
EQX1004,Grader,S001,2025-09-04,2025-09-14,3.6,3.4,10,OP120,0,none
EQX1093,Crane,S007,2024-12-22,2024-12-27,10.2,4.1,5,OP134,0,none
EQX1100,Loader,S012,2025-05-25,2025-06-07,6.9,4.1,13,OP108,0,none
EQX1027,Crane,,2025-08-02,2025-08-07,7.2,3.6,5,OP120,1,unassigned_site
EQX1146,Bulldozer,S010,2024-03-15,2024-04-07,6.0,7.1,23,OP128,0,none
EQX1081,Grader,S012,2025-11-27,2025-12-10,5.1,2.4,13,OP136,0,none
EQX1028,Excavator,S008,2024-03-21,2024-03-30,6.3,3.8,9,OP117,0,none
EQX1018,Excavator,S001,2024-03-03,2024-03-22,6.5,5.5,19,OP137,0,none
EQX1175,Excavator,S006,2025-05-27,2025-06-11,7.7,3.0,15,OP107,0,none
EQX1032,Loader,S011,2024-11-21,2024-12-05,1.0,20.2,14,OP117,1,excessive_idle
EQX1071,Excavator,S011,2025-04-17,2025-05-02,8.3,1.8,15,OP125,0,none
EQX1132,Loader,S008,2024-12-27,2025-01-05,5.2,6.1,9,OP111,0,none
EQX1062,Crane,S009,2025-12-01,2025-12-08,7.9,4.3,7,OP126,0,none
EQX1184,Bulldozer,S005,2024-05-16,2024-05-31,3.6,2.0,15,OP106,0,none
EQX1089,Excavator,S001,2025-12-10,2025-12-28,3.7,3.8,18,OP133,0,none
EQX1120,Grader,S012,2025-11-14,2025-11-24,7.0,6.9,10,OP124,0,none
EQX1184,Bulldozer,S009,2024-01-24,2024-02-07,7.4,0.9,14,OP105,0,none
EQX1021,Compactor,,2025-08-02,2025-08-03,6.6,6.9,1,OP127,1,unassigned_site
EQX1076,Bulldozer,S008,2025-02-16,2025-03-24,8.7,4.1,36,OP127,0,none
EQX1036,Excavator,S007,2025-04-15,2025-05-02,4.5,0.3,17,OP108,0,none
EQX1013,Grader,S007,2025-01-24,2025-02-06,7.7,0.2,13,OP122,0,none
EQX1046,Compactor,S006,2025-09-15,2025-09-25,7.5,5.7,10,OP115,0,none
EQX1169,Bulldozer,S009,2024-03-11,2024-04-06,6.9,6.8,26,OP101,0,none
EQX1057,Crane,S001,2024-06-10,2024-06-15,5.2,2.0,5,OP105,0,none
EQX1036,Excavator,S008,2025-06-01,2025-06-14,4.6,4.6,13,OP130,0,none
EQX1004,Grader,S006,2024-11-21,2024-11-27,9.8,0.9,6,OP109,0,none
EQX1161,Excavator,S012,2024-07-13,2024-07-29,8.9,6.6,16,OP116,0,none
EQX1010,Crane,S011,2025-10-03,2025-10-07,7.4,4.3,4,OP105,0,none
EQX1020,Grader,S010,2025-11-20,2025-12-01,8.3,7.2,11,OP123,0,none
EQX1004,Grader,S006,2025-11-29,2025-12-15,6.1,4.4,16,OP120,0,none
EQX1156,Grader,S010,2025-02-27,2025-03-10,8.0,1.2,11,OP135,0,none
EQX1104,Loader,S001,2025-05-25,2025-06-06,8.0,3.9,12,OP102,0,none
EQX1106,Compactor,S006,2025-07-12,2025-07-13,7.0,3.2,1,OP118,0,none
EQX1197,Grader,S004,2024-01-20,2024-01-28,4.3,0.0,8,OP129,0,none
EQX1171,Bulldozer,S005,2024-04-08,2024-04-20,6.2,2.2,12,OP125,0,none
EQX1028,Excavator,S011,2025-08-11,2025-08-15,5.2,0.0,4,OP118,0,none
EQX1192,Bulldozer,S010,2024-09-27,2024-10-10,6.2,6.3,13,OP131,0,none
EQX1079,Grader,S009,2024-05-18,2024-05-29,6.3,4.9,11,OP109,0,none
EQX1216,Compactor,S007,2025-03-03,2025-03-05,7.2,0.0,2,OP130,0,none
EQX1140,Excavator,S012,2025-02-14,2025-02-17,8.2,6.3,3,OP101,0,none
EQX1052,Excavator,S011,2024-10-09,2024-10-20,4.9,6.8,11,OP102,0,none
EQX1212,Grader,S007,2024-04-26,2024-05-14,6.5,3.7,18,OP139,0,none
EQX1031,Compactor,S009,2024-02-20,2024-02-28,7.8,5.4,8,OP124,0,none
EQX1051,Excavator,S007,2024-05-25,2024-06-05,5.5,0.0,11,OP136,0,none
EQX1087,Compactor,S006,2024-07-06,2024-07-13,2.5,2.6,7,OP131,0,none
EQX1020,Grader,S010,2025-06-15,2025-06-26,9.1,0.0,11,OP127,0,none
EQX1212,Grader,S011,2024-03-26,2024-04-05,7.1,4.2,10,OP118,0,none
EQX1017,Grader,S006,2025-11-30,2025-12-18,8.4,6.8,18,OP116,0,none
EQX1129,Excavator,S001,2025-10-25,2025-11-11,6.9,5.7,17,OP119,0,none
EQX1044,Bulldozer,S007,2024-10-17,2024-11-01,6.9,0.2,15,OP109,0,none
EQX1190,Bulldozer,S008,2025-03-02,2025-03-26,4.4,2.6,24,OP102,0,none
EQX1080,Compactor,S009,2024-10-27,2024-11-07,7.1,2.9,11,OP130,0,none
EQX1032,Loader,S012,2025-11-13,2025-11-28,4.1,5.9,15,OP101,0,none
EQX1160,Compactor,S006,2024-06-27,2024-07-03,6.7,5.7,6,OP104,0,none
EQX1161,Excavator,S001,2025-03-12,2025-03-31,3.4,3.4,19,OP103,0,none
EQX1159,Compactor,S006,2025-12-20,2025-12-28,7.0,0.0,8,OP105,0,none
EQX1081,Grader,S006,2025-10-05,2025-10-12,4.5,2.2,7,OP118,0,none
EQX1106,Compactor,S007,2024-11-16,2024-11-24,4.4,1.3,8,OP139,0,none
EQX1174,Loader,S004,2025-08-24,2025-08-28,3.9,6.4,4,OP131,0,none
EQX1114,Grader,S007,2024-05-01,2024-05-10,3.7,9.9,9,OP135,0,none
EQX1150,Excavator,S008,2025-06-25,2025-06-26,7.0,0.8,1,OP111,0,none
EQX1145,Crane,S004,2025-09-18,2025-09-27,9.7,3.5,9,OP138,0,none
EQX1071,Excavator,S001,2025-11-15,2025-12-04,4.8,2.2,19,OP118,0,none
EQX1020,Grader,S007,2024-08-17,2024-09-02,3.1,4.5,16,OP115,0,none
EQX1033,Bulldozer,S008,2024-05-14,2024-06-04,2.9,4.0,21,OP127,0,none
EQX1130,Grader,S006,2025-09-15,2025-09-24,5.8,1.8,9,OP104,0,none
EQX1040,Grader,S001,2025-01-23,2025-02-01,5.7,10.2,9,OP117,0,none
EQX1105,Compactor,S010,2025-10-03,2025-10-11,8.7,3.4,8,OP118,0,none
EQX1122,Grader,S005,2025-03-13,2025-03-22,7.4,3.2,9,OP135,0,none
EQX1135,Grader,S007,2024-07-19,2024-07-25,5.0,5.4,6,OP120,0,none
EQX1064,Compactor,S010,2024-12-25,2025-01-01,5.5,4.4,7,OP119,0,none
EQX1206,Bulldozer,S003,2025-08-27,2025-09-25,3.9,8.9,29,OP110,0,none
EQX1096,Grader,S010,2024-02-14,2024-02-24,9.1,9.5,10,OP121,0,none
EQX1020,Grader,S007,2025-10-29,2025-11-11,7.7,3.1,13,OP120,0,none
EQX1155,Excavator,S008,2024-03-23,2024-04-10,7.1,2.7,18,OP120,0,none
EQX1122,Grader,S007,2025-08-23,2025-08-28,7.1,5.1,5,OP130,0,none
EQX1074,Bulldozer,S010,2024-01-03,2024-01-22,7.8,5.6,19,OP130,0,none
EQX1017,Grader,S006,2024-06-07,2024-06-14,7.2,1.6,7,OP136,0,none
EQX1080,Compactor,S007,2025-03-20,2025-03-23,7.5,0.0,3,OP113,0,none
EQX1026,Excavator,S011,2024-12-28,2025-01-14,5.5,6.2,17,OP122,0,none
EQX1144,Grader,S001,2024-04-29,2024-05-11,6.5,4.7,12,OP108,0,none
EQX1043,Compactor,S001,2025-08-03,2025-08-11,5.8,2.8,8,OP134,0,none
EQX1052,Excavator,S005,2024-03-05,2024-03-25,8.7,0.0,20,OP107,0,none
EQX1135,Grader,S003,2025-11-05,2025-11-09,8.9,4.4,4,OP126,0,none
EQX1214,Compactor,S010,2025-02-18,2025-02-28,4.4,2.3,10,OP114,0,none
EQX1101,Loader,S004,2024-07-27,2024-08-11,8.5,5.1,15,OP130,0,none
EQX1134,Bulldozer,S007,2024-03-08,2024-03-20,4.9,0.2,12,OP135,0,none
EQX1139,Compactor,S010,2024-12-30,2024-12-31,4.9,3.8,1,OP110,0,none
EQX1120,Grader,S006,2025-08-04,2025-08-11,7.3,3.9,7,OP138,0,none
EQX1201,Compactor,S004,2025-04-01,2025-04-09,8.5,1.2,8,OP103,0,none
EQX1188,Excavator,S008,2024-10-26,2024-11-13,4.7,3.3,18,OP106,0,none
EQX1174,Loader,S008,2024-05-09,2024-05-28,6.4,7.0,19,OP129,0,none
EQX1114,Grader,S003,2024-01-22,2024-04-23,7.8,4.0,92,OP133,1,extended_rental
EQX1129,Excavator,S012,2025-04-20,2025-05-14,6.8,3.1,24,OP135,0,none
EQX1059,Excavator,S012,2025-06-02,2025-06-17,5.5,4.1,15,OP137,0,none
EQX1135,Grader,S007,2024-03-07,2024-03-17,10.1,0.0,10,OP126,0,none
EQX1145,Crane,S010,2025-10-29,2025-11-05,7.4,3.3,7,OP132,0,none
EQX1041,Crane,S008,2024-11-17,2024-11-23,4.7,4.2,6,OP105,0,none
EQX1066,Grader,S007,2024-11-05,2024-11-16,6.7,7.4,11,OP101,0,none
EQX1176,Excavator,S004,2024-06-23,2024-07-11,5.3,1.7,18,OP109,0,none
EQX1066,Grader,S006,2024-03-11,2024-03-26,3.2,7.5,15,OP132,0,none
EQX1110,Loader,S011,2025-01-16,2025-02-03,9.5,3.2,18,OP102,0,none
EQX1147,Bulldozer,S011,2025-10-31,2025-11-18,1.8,6.7,18,OP120,0,none
EQX1110,Loader,S002,2024-06-03,2024-06-17,7.6,4.7,14,OP139,0,none
EQX1023,Loader,S007,2024-01-24,2024-02-08,3.3,6.6,15,OP129,0,none
EQX1093,Crane,S009,2025-06-10,2025-06-19,8.8,1.9,9,OP101,0,none
EQX1136,Excavator,S003,2024-09-17,2024-09-25,4.8,0.6,8,OP124,0,none
EQX1036,Excavator,S008,2025-08-17,2025-09-01,6.5,6.1,15,OP129,0,none
EQX1081,Grader,S010,2025-02-08,2025-02-22,7.2,0.0,14,OP127,0,none
EQX1201,Compactor,S006,2024-10-23,2024-11-05,6.1,1.3,13,OP110,0,none
EQX1124,Crane,S001,2024-05-24,2024-05-26,5.0,5.4,2,OP127,0,none
EQX1002,Crane,S012,2024-11-12,2024-11-19,5.8,3.1,7,OP128,0,none
EQX1152,Loader,S010,2024-04-25,2024-05-11,6.7,3.3,16,OP104,0,none
EQX1011,Bulldozer,S009,2025-07-01,2025-07-22,11.9,3.9,21,OP103,0,none
EQX1008,Compactor,S006,2024-01-26,2024-01-31,2.5,7.4,5,OP118,0,none
EQX1201,Compactor,S006,2024-09-09,2024-09-17,2.8,11.4,8,OP110,0,none
EQX1120,Grader,S006,2024-09-26,2024-10-10,6.2,2.6,14,OP109,0,none
EQX1062,Crane,S012,2025-09-18,2025-09-24,1.0,3.0,6,OP113,0,none
EQX1072,Crane,S009,2025-07-13,2025-07-21,7.6,7.6,8,OP117,0,none
EQX1130,Grader,S010,2025-05-30,2025-06-10,8.6,0.2,11,OP116,0,none
EQX1198,Loader,S006,2025-10-20,2025-11-09,8.0,0.0,20,OP120,0,none
EQX1064,Compactor,S010,2025-09-17,2025-09-24,8.6,6.3,7,OP127,0,none
EQX1183,Crane,S009,2024-11-17,2024-11-28,0.8,2.8,11,OP131,0,none
EQX1179,Loader,S003,2024-06-27,2024-07-04,9.1,2.9,7,OP131,0,none
EQX1034,Bulldozer,S010,2024-08-13,2024-09-05,5.6,3.6,23,OP135,0,none
EQX1165,Grader,S006,2024-09-11,2024-09-18,9.3,4.5,7,OP121,0,none
EQX1024,Loader,S009,2025-01-03,2025-01-14,4.1,6.0,11,OP109,0,none
EQX1116,Loader,S008,2024-12-22,2025-01-04,3.3,2.3,13,OP133,0,none
EQX1198,Loader,S008,2024-01-10,2024-01-21,8.2,1.3,11,OP112,0,none
EQX1004,Grader,S006,2024-10-05,2024-10-16,3.6,5.6,11,OP122,0,none
EQX1160,Compactor,S004,2025-05-15,2025-05-21,3.2,2.1,6,OP124,0,none
EQX1090,Crane,S009,2024-06-24,2024-06-30,3.7,1.0,6,OP128,0,none
EQX1139,Compactor,S010,2025-01-06,2025-01-12,9.9,7.3,6,OP105,0,none
EQX1162,Loader,S012,2025-10-06,2025-10-13,4.6,4.1,7,OP108,0,none
EQX1090,Crane,S004,2024-03-31,2024-04-06,3.3,2.6,6,OP103,0,none
EQX1065,Grader,S010,2024-11-05,2024-11-11,7.1,6.2,6,OP119,0,none
EQX1180,Compactor,S010,2024-08-20,2024-08-29,6.1,0.0,9,OP103,0,none
EQX1024,Loader,S002,2025-08-22,2025-09-01,6.8,1.8,10,OP111,0,none
EQX1191,Loader,S003,2024-12-22,2025-01-02,11.9,3.0,11,OP117,0,none
EQX1098,Excavator,S001,2024-07-15,2024-07-26,9.9,1.4,11,OP130,0,none
EQX1076,Bulldozer,S005,2024-05-23,2024-06-08,11.1,0.2,16,OP114,0,none
EQX1133,Grader,S007,2025-02-13,2025-02-14,8.5,6.6,1,OP135,0,none
EQX1020,Grader,S002,2025-01-11,2025-01-24,4.2,5.5,13,OP130,0,none
EQX1018,Excavator,S002,2024-05-29,2024-06-11,5.7,4.1,13,OP101,0,none
EQX1140,Excavator,S001,2024-01-12,2024-01-26,3.4,0.1,14,OP103,0,none
EQX1043,Compactor,S010,2024-07-25,2024-08-04,5.5,7.1,10,OP136,0,none
EQX1117,Compactor,S001,2025-09-29,2025-10-07,6.2,4.7,8,OP122,0,none
EQX1005,Excavator,S005,2025-03-01,2025-03-16,3.4,7.1,15,OP119,0,none
EQX1046,Compactor,S004,2025-12-07,2025-12-13,5.2,8.9,6,OP136,0,none
EQX1091,Excavator,S004,2025-10-12,2025-10-30,5.8,3.3,18,OP118,0,none
EQX1114,Grader,S006,2025-09-11,2025-09-21,7.3,6.6,10,OP101,0,none
EQX1007,Compactor,S006,2025-10-20,2025-10-28,7.3,2.7,8,OP131,0,none
EQX1106,Compactor,S007,2024-09-02,2024-09-10,6.8,1.2,8,OP108,0,none
EQX1167,Compactor,S007,2025-09-30,2025-10-05,4.9,0.0,5,OP101,0,none
EQX1204,Excavator,S001,2025-02-25,2025-03-08,5.0,3.9,11,OP114,0,none
EQX1184,Bulldozer,S010,2024-12-15,2024-12-30,7.9,1.4,15,OP129,0,none
EQX1105,Compactor,S006,2024-08-15,2024-08-21,5.8,7.6,6,OP119,0,none
EQX1122,Grader,S006,2025-12-04,2025-12-15,5.8,5.6,11,OP127,0,none
EQX1140,Excavator,S003,2025-03-30,2025-04-09,7.9,0.1,10,OP115,0,none
EQX1137,Loader,S008,2024-01-24,2024-02-04,7.1,9.1,11,OP123,0,none
EQX1049,Grader,S007,2024-01-11,2024-01-20,9.1,1.7,9,OP130,0,none
EQX1169,Bulldozer,S003,2025-04-03,2025-04-26,1.9,5.8,23,OP114,0,none
EQX1024,Loader,S008,2024-06-01,2024-06-12,6.0,3.1,11,OP101,0,none
EQX1187,Bulldozer,S005,2025-06-06,2025-06-16,6.5,1.2,10,OP126,0,none
EQX1126,Crane,S012,2025-11-27,2025-12-05,8.0,0.7,8,OP102,0,none
EQX1169,Bulldozer,S004,2025-10-06,2025-12-27,9.0,0.0,82,OP110,1,extended_rental
EQX1153,Excavator,S012,2024-04-28,2024-05-02,6.8,2.6,4,OP135,0,none
EQX1220,Bulldozer,S008,2025-04-19,2025-05-02,6.9,5.6,13,OP130,0,none
EQX1053,Compactor,S001,2025-10-10,2025-10-18,5.2,1.2,8,OP126,0,none
EQX1114,Grader,S007,2024-04-12,2024-04-18,11.5,4.8,6,OP114,0,none
EQX1203,Crane,S001,2024-06-23,2024-07-01,9.9,4.4,8,OP134,0,none
EQX1192,Bulldozer,S006,2024-02-28,2024-03-16,8.3,2.2,17,OP113,0,none
